"Award","Type","Country","Year of award ceremony","Category","date_awarded","winner","source"
"Golden Globes","Industry","USA","2012","Best Performance by a Male Actor in a Motion Picture – Drama","2012-01-15","George Clooney","https://www.hollywoodreporter.com/news/general-news/golden-globes-2012-winners-list-282032/"
"Golden Globes","Industry","USA","2013","Best Performance by a Male Actor in a Motion Picture – Drama","2013-01-13","Daniel Day-Lewis","https://en.wikipedia.org/wiki/70th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2014","Best Performance by a Male Actor in a Motion Picture – Drama","2014-01-12","Matthew McConaughey","https://variety.com/2014/film/news/golden-globe-awards-winners-2014-list-golden-globes-1201050486/"
"Golden Globes","Industry","USA","2015","Best Performance by a Male Actor in a Motion Picture – Drama","2015-01-11","Eddie Redmayne","https://en.wikipedia.org/wiki/72nd_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2016","Best Performance by a Male Actor in a Motion Picture – Drama","2016-01-10","Leonardo DiCaprio","https://ew.com/golden-globes/2016/01/10/golden-globes-2016-best-actor-leonardo-dicaprio/"
"Golden Globes","Industry","USA","2017","Best Performance by a Male Actor in a Motion Picture – Drama","2017-01-08","Casey Affleck","https://www.hollywoodreporter.com/news/general-news/casey-affleck-wins-best-performance-by-an-actor-a-motion-picture-drama-golden-globes-2017-96040-960403/"
"Golden Globes","Industry","USA","2018","Best Performance by a Male Actor in a Motion Picture – Drama","2018-01-07","Gary Oldman","https://www.hollywoodreporter.com/movies/movie-news/gary-oldman-wins-best-drama-actor-darkest-hour-golden-globes-2018-1072148/"
"Golden Globes","Industry","USA","2019","Best Performance by a Male Actor in a Motion Picture – Drama","2019-01-06","Rami Malek","https://www.hollywoodreporter.com/lists/2019-golden-globes-winners-list-1172257/"
"Golden Globes","Industry","USA","2020","Best Performance by a Male Actor in a Motion Picture – Drama","2020-01-05","Joaquin Phoenix","https://en.wikipedia.org/wiki/77th_Golden_Globes"
"Golden Globes","Industry","USA","2021","Best Performance by a Male Actor in a Motion Picture – Drama","2021-02-28","Chadwick Boseman","https://www.nytimes.com/2021/02/28/movies/golden-globes-winners-list.html"
"Golden Globes","Industry","USA","2022","Best Performance by a Male Actor in a Motion Picture – Drama","2022-01-09","Will Smith","https://en.wikipedia.org/wiki/79th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2023","Best Performance by a Male Actor in a Motion Picture – Drama","2023-01-10","Austin Butler","https://en.wikipedia.org/wiki/80th_Golden_Globes"
"Golden Globes","Industry","USA","2024","Best Performance by a Male Actor in a Motion Picture – Drama","2024-01-07","Cillian Murphy","https://variety.com/2024/film/news/cillian-murphy-golden-globe-best-actor-motion-picture-drama-1235860563/"
"Golden Globes","Industry","USA","2025","Best Performance by a Male Actor in a Motion Picture – Drama","2025-01-05","Adrien Brody","https://www.hollywoodreporter.com/lists/golden-globes-2025-winners-list/"
"Golden Globes","Industry","USA","2026","Best Performance by a Male Actor in a Motion Picture – Drama","2026-01-11","Wagner Moura","https://www.reuters.com/business/media-telecom/complete-list-winners-83rd-golden-globe-awards-2026-01-12/"
"Golden Globes","Industry","USA","2000","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2000-01-23","Jim Carrey","https://www.imdb.com/event/ev0000292/2000/1/"
"Golden Globes","Industry","USA","2001","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2001-01-21","George Clooney, O Brother, Where Art Thou?","https://goldenglobes.com/winners-nominees/?y=2001"
"Golden Globes","Industry","USA","2002","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2002-01-20","Gene Hackman","https://en.wikipedia.org/wiki/59th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2003","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2003-01-19","Richard Gere","https://en.wikipedia.org/wiki/60th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2004","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2004-01-25","Bill Murray","https://en.wikipedia.org/wiki/61st_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2005","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2005-01-16","Jamie Foxx","https://en.wikipedia.org/wiki/62nd_Golden_Globes"
"Golden Globes","Industry","USA","2006","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2006-01-16","Joaquin Phoenix","https://goldenglobes.com/articles/63rd-golden-globe-award-winners/"
"Golden Globes","Industry","USA","2007","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2007-01-15","Sacha Baron Cohen","https://en.wikipedia.org/wiki/64th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2008","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2008-01-13","Johnny Depp","https://en.wikipedia.org/wiki/65th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2009","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2009-01-11","Colin Farrell","https://en.wikipedia.org/wiki/66th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2010","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2010-01-17","Robert Downey Jr.","https://en.wikipedia.org/wiki/67th_Golden_Globes"
"Golden Globes","Industry","USA","2011","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2011-01-16","Paul Giamatti","https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2012","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2012-01-15","Jean Dujardin","https://goldenglobes.com/winners-nominees/?y=2012"
"Golden Globes","Industry","USA","2013","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2013-01-13","Hugh Jackman","https://goldenglobes.com/winners-nominees/?y=2013"
"Golden Globes","Industry","USA","2014","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2014-01-12","Leonardo DiCaprio","https://goldenglobes.com/photo-gallery/telecast-winners-71st-annual-golden-globes/"
"Golden Globes","Industry","USA","2015","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2015-01-11","Michael Keaton","https://en.wikipedia.org/wiki/72nd_Golden_Globes"
"Golden Globes","Industry","USA","2016","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2016-01-10","Matt Damon","https://variety.com/2016/film/awards/golden-globes-winners-updated-list-1201676275/"
"Golden Globes","Industry","USA","2017","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2017-01-08","Ryan Gosling","https://en.wikipedia.org/wiki/74th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2018","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2018-01-07","James Franco","https://www.today.com/popculture/golden-globes-2018-here-s-winners-list-t120801"
"Golden Globes","Industry","USA","2019","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2019-01-06","Christian Bale","https://en.wikipedia.org/wiki/76th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2020","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2020-01-05","Taron Egerton","https://ew.com/golden-globes/2020/01/05/golden-globes-2020-winners-list/"
"Golden Globes","Industry","USA","2021","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2021-02-28","Sacha Baron Cohen","https://en.wikipedia.org/wiki/78th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2022","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2022-01-09","Andrew Garfield (tick, tick... BOOM!)","https://en.wikipedia.org/wiki/79th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2023","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2023-01-10","Colin Farrell","https://en.wikipedia.org/wiki/80th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2024","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2024-01-07","Paul Giamatti","https://www.theguardian.com/film/2024/jan/07/golden-globes-2024-the-full-list-of-winners"
"Golden Globes","Industry","USA","2025","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2025-01-05","Sebastian Stan","https://goldenglobes.com/articles/the-82nd-golden-globe-awards-winners/"
"Golden Globes","Industry","USA","2026","Best Performance by a Male Actor in a Motion Picture – Musical or Comedy","2026-01-11","Timothée Chalamet","https://en.wikipedia.org/wiki/83rd_Golden_Globes"
"Golden Globes","Industry","USA","2000","Best Performance by a Female Actor in a Motion Picture – Drama","2000-01-23","Hilary Swank","https://en.wikipedia.org/wiki/57th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2001","Best Performance by a Female Actor in a Motion Picture – Drama","2001-01-21","Julia Roberts","https://goldenglobes.com/film/erin-brockovich/"
"Golden Globes","Industry","USA","2002","Best Performance by a Female Actor in a Motion Picture – Drama","2002-01-20","Sissy Spacek","https://en.wikipedia.org/wiki/59th_Golden_Globes"
"Golden Globes","Industry","USA","2003","Best Performance by a Female Actor in a Motion Picture – Drama","2003-01-19","Nicole Kidman","https://en.wikipedia.org/wiki/60th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2004","Best Performance by a Female Actor in a Motion Picture – Drama","2004-01-25","Charlize Theron","https://en.wikipedia.org/wiki/61st_Golden_Globes"
"Golden Globes","Industry","USA","2005","Best Performance by a Female Actor in a Motion Picture – Drama","2005-01-16","Hilary Swank","https://en.wikipedia.org/wiki/62nd_Golden_Globes"
"Golden Globes","Industry","USA","2006","Best Performance by a Female Actor in a Motion Picture – Drama","2006-01-16","Felicity Huffman","https://en.wikipedia.org/wiki/63rd_Golden_Globes"
"Golden Globes","Industry","USA","2007","Best Performance by a Female Actor in a Motion Picture – Drama","2007-01-15","Helen Mirren","https://en.wikipedia.org/wiki/64th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2008","Best Performance by a Female Actor in a Motion Picture – Drama","2008-01-13","Julie Christie","https://goldenglobes.com/winners-nominees/2008"
"Golden Globes","Industry","USA","2009","Best Performance by a Female Actor in a Motion Picture – Drama","2009-01-11","Kate Winslet","https://www.theguardian.com/culture/2009/jan/12/golden-globes-full-list-winners"
"Golden Globes","Industry","USA","2010","Best Performance by a Female Actor in a Motion Picture – Drama","2010-01-17","Sandra Bullock","https://en.wikipedia.org/wiki/67th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2011","Best Performance by a Female Actor in a Motion Picture – Drama","2011-01-16","Natalie Portman","https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2012","Best Performance by a Female Actor in a Motion Picture – Drama","2012-01-15","Meryl Streep","https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2013","Best Performance by a Female Actor in a Motion Picture – Drama","2013-01-13","Jessica Chastain","https://en.wikipedia.org/wiki/70th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2014","Best Performance by a Female Actor in a Motion Picture – Drama","2014-01-12","Cate Blanchett","https://en.wikipedia.org/wiki/71st_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2015","Best Performance by a Female Actor in a Motion Picture – Drama","2015-01-11","Julianne Moore","https://goldenglobes.com/winners-nominees/?y=2015"
"Golden Globes","Industry","USA","2016","Best Performance by a Female Actor in a Motion Picture – Drama","2016-01-10","Brie Larson","https://www.cbsnews.com/news/golden-globe-awards-2016-complete-list-of-winners/"
"Golden Globes","Industry","USA","2017","Best Performance by a Female Actor in a Motion Picture – Drama","2017-01-08","Isabelle Huppert","https://www.hollywoodreporter.com/lists/golden-globes-2017-full-list-winners-960076/"
"Golden Globes","Industry","USA","2018","Best Performance by a Female Actor in a Motion Picture – Drama","2018-01-07","Frances McDormand","https://en.wikipedia.org/wiki/75th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2019","Best Performance by a Female Actor in a Motion Picture – Drama","2019-01-06","Glenn Close","https://www.hollywoodreporter.com/lists/2019-golden-globes-winners-list-1172257/"
"Golden Globes","Industry","USA","2020","Best Performance by a Female Actor in a Motion Picture – Drama","2020-01-05","Renée Zellweger","https://en.wikipedia.org/wiki/77th_Golden_Globes"
"Golden Globes","Industry","USA","2021","Best Performance by a Female Actor in a Motion Picture – Drama","2021-02-28","Andra Day","https://en.wikipedia.org/wiki/78th_Golden_Globes"
"Golden Globes","Industry","USA","2022","Best Performance by a Female Actor in a Motion Picture – Drama","2022-01-09","Nicole Kidman","https://en.wikipedia.org/wiki/79th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2023","Best Performance by a Female Actor in a Motion Picture – Drama","2023-01-10","Cate Blanchett","https://www.hollywoodreporter.com/movies/movie-news/golden-globes-2023-winners-list-1235294541/"
"Golden Globes","Industry","USA","2024","Best Performance by a Female Actor in a Motion Picture – Drama","2024-01-07","Lily Gladstone","https://www.hollywoodreporter.com/movies/movie-news/golden-globes-2024-winners-list-1235781166/"
"Golden Globes","Industry","USA","2025","Best Performance by a Female Actor in a Motion Picture – Drama","2025-01-05","Fernanda Torres","https://www.usatoday.com/story/entertainment/movies/2025/01/05/golden-globes-2025-winners-complete-list/77332489007/"
"Golden Globes","Industry","USA","2026","Best Performance by a Female Actor in a Motion Picture – Drama","2026-01-11","Jessie Buckley","https://www.hollywoodreporter.com/lists/golden-globes-2026-winners-list/"
"Golden Globes","Industry","USA","2000","Best Performance by a Female Actor in a Motion Picture – Musical or Comedy","2000-01-23","Janet McTeer","https://www.imdb.com/event/ev0000292/2000/1/"
"Golden Globes","Industry","USA","2001","Best Performance by a Female Actor in a Motion Picture – Musical or Comedy","2001-01-21","Renée Zellweger","https://en.wikipedia.org/wiki/58th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2002","Best Performance by a Female Actor in a Motion Picture – Musical or Comedy","2002-01-20","Nicole Kidman","https://en.wikipedia.org/wiki/59th_Golden_Globe_Awards"
"Golden Globes","Industry","USA","2003","Best Performance by a Female Actor in a Motion Picture – Musical or Comedy","2003-01-19","Renée Zellweger","https://en.wikipedia.org/wiki/60th_Golden_Globes"
"Golden Globes","Industry","USA","2004","Best Performance by a Female Actor in a Motion Picture – Musical or Comedy","2004-01-25","Diane Keaton","https://en.wikipedia.org/wiki/61st_Golden_Globes"
